      ID     height   foot_size    weight  forearm_le  income     Book_score  Book_apprec
     761     1.5979     4.6068    54.7490    40.1567  2832.1108     1.7165    no
     762     1.7665     6.6442    70.7923    41.9853  2187.6726     8.6648   yes
     763     1.8523    10.2587    80.6374    47.1884  2758.3643     2.0962    no
     764     1.8056     7.9771    75.0277    43.1077  1832.9471     7.3128   yes
     765     1.7462     7.0922    73.2333    41.7515  1745.5885     8.5882   yes
     766     1.7778     9.3763    78.4754    45.7693  2827.6079     3.4203    no
     767     1.4948     3.8394    42.7357    39.3441  2568.9951     1.2239    no
     768     1.7593     7.4758    74.9769    44.4172  2023.8811     7.8237   yes
     769     1.8664     9.2692    95.0587    46.7103  2690.1406     2.6189    no
     770     1.7973     7.4708    85.0439    43.8213  2950.5398     8.7206   yes
     771     1.7222     6.9137    64.9105    43.3159  2644.2446     8.7249   yes
     772     1.7708     7.1006    75.7875    42.7784  1947.3788     9.7213   yes
     773     1.8155     7.8760    76.5726    43.9804  1940.7432     7.8362   yes
     774     1.6283     4.2555    53.9875    38.2721  2474.5793     1.3478    no
     775     1.7668     7.5953    81.0086    44.7842  3178.4600     6.8898   yes
     776     1.6751     5.0669    51.5681    40.8408  2813.0237     5.6140   yes
     777     1.6928     6.0553    83.2137    43.3262  1731.3472     9.1575   yes
     778     1.6498     5.5398    59.4923    40.4426  3301.4297     6.9375   yes
     779     1.7770     8.0201    76.8157    45.6683  3928.4661     5.8838   yes
     780     1.7219     6.1116    86.8194    42.9443  2602.7065     8.7065   yes
     781     1.7855     7.1726    75.2287    43.5722  2089.0386     8.2190   yes
     782     1.7631     7.3874    70.1176    44.3092  2982.3586     7.2979   yes
     783     1.8503     9.6150    73.7871    46.2143  1462.8998     4.1020    no
     784     1.8028     9.5221    81.7736    47.7309  2433.9104     3.2238    no
     785     1.6986     4.5991    65.9119    41.5419  2796.8711     5.0220   yes
     786     1.7234     6.9276    79.0405    43.3355  2267.9209     8.9804   yes
     787     1.7374     7.3050    80.8587    45.5502  2568.0286     7.8997   yes
     788     1.6331     5.2182    58.3196    41.4474  2121.7126     6.8076   yes
     789     1.7565     8.0377    79.8877    43.9868  2244.8030     5.6291   yes
     790     1.5890     4.4877    57.7951    38.5020  2401.7388     1.3738    no
     791     1.9192    11.0673    85.0860    47.7036  2051.1179     1.0946    no
     792     1.8350     9.3944    86.5398    47.1705  1815.5615     3.3123    no
     793     1.6090     4.6028    63.8156    39.1557  1839.9703     2.7705    no
     794     1.7912     7.1366    71.3738    44.3995  1442.3180     8.7765   yes
     795     1.5288     4.2407    44.6520    38.0360  2077.1045     1.8182    no
     796     1.6396     4.2468    51.2989    39.2989  3060.9500     3.5379    no
     797     1.7414     7.0879    65.2740    42.2781  2308.9094     9.1951   yes
     798     1.7415     7.5057    68.7606    44.6351  2080.4424     8.0275   yes
     799     1.6948     5.0832    53.0100    40.8019  1942.0125     5.5106   yes
     800     1.7819     7.6534    75.8787    44.5525  2599.2209     7.6170   yes
     801     1.7834     6.0338    71.2877    41.7851  2383.3149     8.8238   yes
     802     1.7708     7.5266    82.4181    44.8623  1814.5576     7.6367   yes
     803     1.7304     6.3035    79.3502    42.2591  2097.5117     8.9651   yes
     804     1.6666     4.9023    60.3270    41.3776  2253.0415     7.2717   yes
     805     1.7398     7.7784    67.8672    45.4058  2449.7261     5.7917   yes
     806     1.7124     5.5188    63.0495    42.4947  1947.7786     9.1665   yes
     807     1.7309     5.4462    66.4675    42.7497  2045.8951     8.2932   yes
     808     1.7290     7.4827    72.0515    46.2887  3481.8638     7.7597   yes
     809     1.7788     7.4861    75.9150    44.8163  3310.2136     6.6686   yes
     810     1.8698     9.4591    70.0293    45.9407  3431.2192     3.7068    no
     811     1.7177     5.8105    71.0076    43.4143  2724.7622     8.8257   yes
     812     1.7769     7.0317    72.7254    43.6566  3140.5125     8.4736   yes
     813     1.7725     6.9631    70.3446    45.0104  2047.4458     8.3778   yes
     814     1.9052     9.9609    76.2508    46.5077  2321.4124     2.8124    no
     815     1.5342     3.9728    50.5482    37.7592  3413.6306     1.1334    no
     816     1.7479     5.7928    80.3905    43.2585  2081.1687     8.6970   yes
     817     1.7803     9.2566    88.0753    45.4779  2001.2618     3.7447    no
     818     1.7026     7.5404    85.6857    45.5629  2510.3904     6.6345   yes
     819     1.7690     7.5196    71.9287    44.9353  3272.2937     6.9748   yes
     820     1.7549     7.0918    68.9865    42.7119  3000.0547     7.9252   yes
     821     1.6955     5.3689    73.7827    41.8161  2777.3020     7.8232   yes
     822     1.7107     5.1746    71.4267    42.1123  2368.2402     5.7656   yes
     823     1.6821     5.0610    56.0886    40.4371  2615.0481     4.5216    no
     824     1.7318     6.4339    67.8466    43.0266  2308.4937     9.2474   yes
     825     1.8456    10.7691    86.3794    47.7238  2053.1929     2.4997    no
     826     1.7121     7.6938    71.9005    46.3014  2878.6018     7.2400   yes
     827     1.7635     5.7240    61.9140    41.5682  1186.4094     8.5357   yes
     828     1.7802     7.2953    69.4896    43.1321  3038.3264     8.3595   yes
     829     1.7736     9.2375    78.7338    46.4377  3213.8044     3.7694    no
     830     1.6675     5.4362    51.1855    40.8613  3023.3755     5.0205   yes
     831     1.7151     6.8864    71.1327    44.9531   984.3878     7.6483   yes
     832     1.7694     8.1762    82.7194    46.8988  3437.2354     6.1410   yes
     833     1.8279     9.0067    83.3318    45.9367  1841.5483     4.4642    no
     834     1.9101    10.5399    77.4996    48.9813  2218.7715     0.9333    no
     835     1.7433     5.7324    64.6168    42.2669  2596.3250     8.5057   yes
     836     1.7429     6.1244    74.2801    41.9248  3263.9966     8.5846   yes
     837     1.5207     4.2969    48.7866    37.5501  2974.8323     0.6282    no
     838     1.7539     6.7037    62.7703    43.0063  2137.1714     8.4056   yes
     839     1.6045     4.6341    50.6904    39.3003  2467.0830     2.7068    no
     840     1.7354     6.3208    76.8776    43.0294  2997.5908     8.6331   yes
     841     1.6992     5.7250    65.8913    42.1355  3408.3325     8.2974   yes
     842     1.6066     4.6384    52.9724    39.7332  2850.6753     2.7287    no
     843     1.7946     7.0103    74.6041    42.4253  2198.3650     8.8632   yes
     844     1.6614     5.0433    58.9865    41.6450  2208.7046     5.9105   yes
     845     1.7141     5.2865    61.1023    41.0748  2726.4526     5.8039   yes
     846     1.7535     6.0562    65.7805    42.9651  2291.0874     9.2266   yes
     847     1.7982     6.8196    77.3626    42.6114  2242.0122     7.9910   yes
     848     1.7256     4.9549    56.3033    41.1564  1672.2946     7.5634   yes
     849     1.7522     6.9236    76.5311    42.4674  2152.1343     8.2279   yes
     850     1.7613     7.5520    69.4426    43.5836  2090.3860     7.1508   yes
     851     1.8206     8.8280    86.2939    47.3866  2283.1792     4.5683    no
     852     1.7251     6.0053    74.2242    42.4884  2374.2515     8.4202   yes
     853     1.6755     6.8464    58.8053    43.0958  1895.1666     9.2345   yes
     854     1.7894     8.5671    72.1735    45.6786  3905.7263     5.9267   yes
     855     1.7684     7.8360    82.1427    44.7273  2403.0120     5.8689   yes
     856     1.7781     6.8301    65.7260    42.6553  3101.4473     8.4668   yes
     857     1.7812     7.1565    72.5893    42.0974  2081.8860     9.2152   yes
     858     1.6986     7.0604    69.9467    43.1115  2477.8643     8.7909   yes
     859     1.7965     8.1740    79.1247    45.2286  2779.6196     6.6919   yes
     860     1.6730     5.1992    71.9541    40.3966  2476.7056     5.3881   yes
     861     1.6902     5.3411    73.8791    42.6411  3020.4287     6.5633   yes
     862     1.7626     6.3742    70.3276    42.1200  2597.3215     9.3472   yes
     863     1.6522     4.6003    53.2940    39.8848  2917.6128     4.0551    no
     864     1.7281     5.2815    65.5380    41.5947  2319.1890     5.5231   yes
     865     1.7339     7.3636    79.7349    43.9912  3683.8049     8.5116   yes
     866     1.6652     5.4039    49.2163    41.5463  2728.2913     7.1505   yes
     867     1.6143     4.9941    49.3855    37.4990  3682.0732     1.9695    no
     868     1.7543     7.1473    82.2945    44.5184  3467.2273     7.1757   yes
     869     1.6651     5.6308    68.9774    41.6545  2931.0110     8.0031   yes
     870     1.7521     7.0234    72.3023    43.5017  1921.9093     9.3371   yes
     871     1.6978     5.2605    69.3803    40.1355  1865.9532     5.2479   yes
     872     1.8438     7.2360    71.1015    45.5328  3457.4229     6.9520   yes
     873     1.8171     9.6357    81.5828    46.9133  3122.9771     1.4217    no
     874     1.6861     5.2983    64.2739    40.2650  2003.7004     6.9528   yes
     875     1.6109     4.3419    44.1835    39.0463  2255.2085     2.9456    no
     876     1.7917     5.8788    68.0957    42.6091  2207.1509     8.8860   yes
     877     1.8078     9.5838    82.6563    47.0587  2197.7908     3.2037    no
     878     1.6350     4.5535    46.0211    40.0112  2170.4644     2.4169    no
     879     1.8951    10.8332    87.8951    48.4960  1852.0782     1.7743    no
     880     1.7569     7.0180    73.0904    43.2298  2647.8132     8.6321   yes
     881     1.7333     6.3682    77.4883    43.3855  2021.2489     8.3023   yes
     882     1.7666     8.1564    82.3131    44.4510  3498.8416     8.2444   yes
     883     1.8187    10.0323    78.0307    46.4517  1398.1614     2.1517    no
     884     1.7213     6.5163    64.6293    42.2970  3295.5623     8.3294   yes
     885     1.6539     4.9362    47.1824    39.9364  2579.7363     4.5525    no
     886     1.8063     6.4933    72.3870    42.2222  2772.4409     8.4715   yes
     887     1.6645     5.6015    61.5225    41.6277  1603.7290     7.5813   yes
     888     1.7594     7.0954    60.3415    44.6639  2311.8438     8.6203   yes
     889     1.7395     7.4690    74.1858    44.6339  2366.1455     8.0417   yes
     890     1.7660     8.5289    83.9473    45.4594  1885.0804     5.8175   yes
     891     1.8583     9.2319    84.6808    47.4936  2208.0928     2.3616    no
     892     1.7643     6.5586    62.5154    41.8835  1915.3750     8.7804   yes
     893     1.6969     4.9580    56.0986    40.4225  2679.2798     4.8142    no
     894     1.8083     9.2272    85.1530    46.6958  2778.9221     3.5028    no
     895     1.9157    10.6205    85.4525    48.5455  2218.7288     1.2102    no
     896     1.6310     4.7633    56.3941    39.0928  3048.8960     4.6446    no
     897     1.4996     4.0244    56.5121    38.5285  3320.7905     0.7394    no
     898     1.7844     6.3158    61.2228    42.0662  1876.8660     8.5283   yes
     899     1.7348     5.8381    62.6991    41.2298  2818.8616     7.7434   yes
     900     1.7771     9.2875    86.8986    47.0422  2499.3794     2.6745    no
     901     1.8411    10.0264    96.6875    46.8212  2753.3274     2.4517    no
     902     1.8093     8.6191    80.8674    45.0229  2274.6130     4.7824    no
     903     1.7292     6.7133    65.7880    42.6891  1741.5441     8.8521   yes
     904     1.6464     4.9988    58.5061    39.9558  2896.9097     4.7856    no
     905     1.7106     5.0994    68.6058    42.5381  3959.5464     7.5968   yes
     906     1.8142     9.3584    75.1968    46.7377  2462.0020     3.9717    no
     907     1.7373     6.5182    75.9896    41.5162  1635.0271     9.1511   yes
     908     1.7237     6.3587    72.7197    41.8820  2224.0957     9.1433   yes
     909     1.6445     4.6229    51.8194    39.8471  3201.8154     2.4500    no
     910     1.8138     9.0994    89.8850    46.2883  1723.2937     3.2699    no
     911     1.7405     7.2793    84.2169    44.7724  2480.3352     7.7209   yes
     912     1.7609     6.8750    69.4331    41.3737  3412.8999     8.9336   yes
     913     1.7963     7.1034    73.6740    45.7659  1913.0216     8.1188   yes
     914     1.9350    10.7729    86.8661    48.7640  2901.1333     1.2694    no
     915     1.7692     7.9293    73.4444    43.8705  2005.6212     7.6058   yes
     916     1.8941    10.4338    91.2755    48.3655  2419.5649     0.7808    no
     917     1.7325     5.6783    60.1123    42.8832  2107.5444     7.8791   yes
     918     1.6211     4.7367    47.1912    40.6013  2450.6091     4.6023    no
     919     1.6821     4.8242    58.1332    40.6567  3032.2007     5.3278   yes
     920     1.8176     9.8608    85.9819    48.2201  1730.5854     2.8850    no
     921     1.6878     4.6650    48.0564    39.6295  3060.5071     4.0997    no
     922     1.7874     9.1023    89.5885    45.9353  2664.3457     3.6293    no
     923     1.7592     8.9999    82.9111    47.0657  2712.9402     5.7272   yes
     924     1.6995     7.6355    78.8044    44.3223  2376.6250     7.9338   yes
     925     1.7569     8.1433    72.7688    44.1262  1393.3011     6.0248   yes
     926     1.7946     7.9155    75.0417    44.3724  3188.1934     5.9709   yes
     927     1.8276     9.6640    92.7506    47.0615  2644.6936     2.4908    no
     928     1.6149     4.2118    60.5017    37.9359  3688.3372     1.8943    no
     929     1.6852     4.9950    66.7408    40.4756  1878.6011     6.1092   yes
     930     1.5333     4.2630    46.4900    38.0811  2953.9133     1.1604    no
     931     1.8265     9.8303    97.3229    47.5372  2008.5164     0.6800    no
     932     1.7412     6.4144    57.8018    42.2276  2328.2742     8.3719   yes
     933     1.7814     8.8737    72.6921    46.9031  2110.6890     4.9427    no
     934     1.7957     9.2171    72.3532    46.9359  3120.4895     4.8523    no
     935     1.7193     6.0876    69.7465    41.0670  2725.5752     8.8425   yes
     936     1.8119     8.6361    85.7604    45.8086  2809.0872     4.6922    no
     937     1.5857     4.3150    56.6678    38.1431  1885.7461     0.7004    no
     938     1.7603     6.8161    66.6451    41.8957  1696.3428     9.5224   yes
     939     1.7747     6.3747    65.6411    42.7972  2973.0896     9.1216   yes
     940     1.7900     8.4270    73.1782    46.6728  3919.9934     6.0169   yes
     941     1.5062     3.8508    51.9098    37.8079  2463.5291     0.9123    no
     942     1.7177     7.0797    75.3840    42.6830  3744.6855     8.5769   yes
     943     1.6269     4.6472    58.4382    40.8573  2806.4253     3.4848    no
     944     1.6077     4.7409    62.1619    39.3030  2914.4597     4.0906    no
     945     1.7569     8.6087    83.7035    46.2607  2375.1350     5.2243   yes
     946     1.6411     4.5352    59.9395    39.5775   974.1732     5.3326   yes
     947     1.7362     5.5434    67.9895    41.7964  3479.0947     6.3686   yes
     948     1.5574     4.1039    56.9976    39.9038  1813.9574     1.6805    no
     949     1.7958     9.3432    80.1961    47.0357  2954.1096     3.8311    no
     950     1.6360     4.5200    53.5592    40.8217  2852.0000     3.5127    no
     951     1.7558     5.3497    62.3967    40.3594  2692.6077     5.1200   yes
     952     1.7808     8.1724    85.2143    45.6634  1450.4180     5.3117   yes
     953     1.8565     9.7673    82.9880    47.2986  2957.0728     2.5393    no
     954     1.7732     7.0086    57.6649    42.0525  2091.8521     8.6618   yes
     955     1.8285     9.6512    81.3130    47.8882  2893.0220     3.1562    no
     956     1.9064    10.7705    93.2573    48.4332  2408.9460     1.8698    no
     957     1.8006     8.3307    86.7196    44.3277  1470.3682     6.7893   yes
     958     1.6701     5.5727    56.8424    41.8387  1425.4219     7.0797   yes
     959     1.8513     9.9467    88.4205    46.0636  3127.7139     2.0975    no
     960     1.7281     6.3947    61.7847    43.4385  1789.2961     8.7711   yes
     961     1.6451     4.8134    62.3611    40.7667  2439.5852     4.5138    no
     962     1.6496     5.0173    67.0205    40.6782  2622.6689     4.9505    no
     963     1.8089     9.1432    86.1694    46.5741  2888.6072     4.4630    no
     964     1.8101     6.9391    66.8928    43.0556  2836.9617     8.1567   yes
     965     1.7889     7.6242    79.6103    45.3285  3359.8865     6.0606   yes
     966     1.7557     6.9676    67.1368    43.9830  1676.9393     8.7678   yes
     967     1.9029    10.3882    87.7729    48.2160  1746.4891     1.0860    no
     968     1.7304     5.4800    63.7502    40.6699  1639.4780     6.3753   yes
     969     1.7275     5.4406    62.8440    41.4062  2334.8276     7.1314   yes
     970     1.9195    10.2890    89.9756    48.1310  3378.4202     1.6620    no
     971     1.7321     7.1244    77.8062    44.9945  1079.4675     7.8565   yes
     972     1.5229     3.6644    44.8227    38.6008  2382.1377     0.0157    no
     973     1.6583     5.7190    65.2937    41.8033  2436.1682     8.7380   yes
     974     1.8831     9.8309    76.9609    47.8536  2694.9463     1.8222    no
     975     1.7851     8.2914    78.6145    46.2038  2403.6541     5.4079   yes
     976     1.7749     7.1320    64.7378    44.8276  1907.2571     7.9487   yes
     977     1.6853     4.5200    58.7212    40.3580  3248.2051     4.9329    no
     978     1.6414     4.8694    56.2588    40.7845  2725.3569     1.7117    no
     979     1.7789     8.2877    80.3730    45.3734  2777.7913     5.7921   yes
     980     1.5601     3.8138    48.4516    37.8896  2574.8074     1.7713    no
     981     1.7386     6.6203    68.3690    44.2394  1711.6561     8.3939   yes
     982     1.8508     9.5442    81.8135    46.6362  2185.6465     1.6471    no
     983     1.7261     6.1606    65.6409    41.8231  2697.0037     9.0204   yes
     984     1.6262     5.2873    58.7255    42.4111  1361.7191     5.2373   yes
     985     1.9085    10.0416    98.8333    47.4764  2533.4946     0.8536    no
     986     1.7446     6.7465    64.8234    42.8075  1415.6678     9.1815   yes
     987     1.7990     7.9785    78.0972    44.6877  3061.7700     6.4165   yes
     988     1.7769     6.2347    70.2444    42.8229  2338.8303    10.1883   yes
     989     1.8055     8.8583    73.1512    46.6808  2425.9214     3.3355    no
     990     1.6130     4.2572    45.4862    39.5998  3192.4326     4.1398    no
     991     1.6971     5.5855    65.8009    41.1335  2631.1125     6.3416   yes
     992     1.6154     4.2666    49.5653    39.7562  1740.6288     2.9162    no
     993     1.8094     8.2114    75.2367    44.9545  1797.3512     6.3053   yes
     994     1.5980     4.7475    57.6890    38.6383  1940.2272     2.5107    no
     995     1.7475     6.3281    67.7949    43.8964  1860.2053     8.7733   yes
     996     1.7348     6.8202    72.5367    43.3044  2491.4182     8.5597   yes
     997     1.7668     6.3988    67.5132    43.3919  1366.6036     8.3220   yes
     998     1.8083     9.9809    82.9991    47.3268  2930.2761     2.3485    no
     999     1.7591     6.7522    61.1779    43.3084  2785.3882     7.8249   yes
    1000     1.7167     6.9929    72.8388    42.1734  3569.2161     8.8703   yes
    1001     1.6359     4.2594    42.1806    39.4123  3682.0530     2.1285    no
    1002     1.7196     6.4945    64.3060    41.9087  3277.2434     8.0237   yes
    1003     1.5921     4.3759    51.2928    39.0357  2364.9941     2.4574    no
    1004     1.7355     6.2947    65.4186    42.2763  3329.0415     8.1014   yes
    1005     1.6940     6.1963    76.2447    43.1151  1549.5073     8.8412   yes
    1006     1.7286     7.3500    86.7756    45.7992  1805.2024     5.9306   yes
    1007     1.7710     8.3473    74.4532    46.6712  2010.4825     4.8994    no
    1008     1.9201    10.3573    86.4589    48.1438  1692.5264    -0.0894    no
    1009     1.7487     6.8949    73.6399    42.0008  2836.9707     8.8759   yes
    1010     1.7529     5.6156    62.6099    42.2981  2634.3003     8.4081   yes
    1011     1.7921     9.6515    84.8072    47.4228  1492.4342     3.6090    no
    1012     1.8156     8.7268    76.7520    46.1842  2988.2808     4.1940    no
    1013     1.6638     4.5190    61.1723    40.4029  3033.7717     5.0499   yes
    1014     1.6878     7.6289    69.3696    43.6464  2116.3796     6.8291   yes
    1015     1.6792     4.7547    56.8268    41.2272  3451.4255     4.3423    no
    1016     1.7915     8.4317    68.4251    46.0490  2383.1123     5.7642   yes
    1017     1.7535     7.7579    74.7471    44.3705  1859.6682     7.1172   yes
    1018     1.7445     6.0346    60.7462    42.0132  3669.8486     8.2616   yes
    1019     1.7224     5.4194    71.6511    41.6444  1934.8552     8.0952   yes
    1020     1.6964     5.2278    62.7344    41.7496  1837.9822     5.9156   yes
    1021     1.6996     5.5232    62.8133    42.0845  2160.6140     7.3140   yes
    1022     1.8361     9.8168    84.5836    47.1835  3709.4426     0.8171    no
    1023     1.5886     4.6184    46.7983    40.0867  2596.5332     3.2434    no
    1024     1.7005     5.2303    62.0310    41.1923  2378.9653     7.0307   yes
    1025     1.5831     4.6883    59.8083    39.8593  2090.5852     3.6430    no
    1026     1.8942    10.1724    97.7501    48.1800  2461.4653     2.3427    no
    1027     1.8078     8.8987    71.6619    45.5793  3315.7271     2.9358    no
    1028     1.7915     8.2676    87.6156    47.3583  2583.6697     5.2104   yes
    1029     1.7699     6.5907    76.1891    45.0221  2813.6475     8.8120   yes
    1030     1.8295     8.0351    84.8828    46.7407  3092.8960     5.5693   yes
    1031     1.7423     7.2043    83.2059    44.2862  4030.5857     8.5176   yes
    1032     1.7217     7.8438    64.6492    44.8739  1929.4507     6.3659   yes
    1033     1.8009     7.7458    81.9463    44.9570  1987.7390     7.3081   yes
    1034     1.7152     6.2610    68.3965    42.2730  2910.6611     8.7695   yes
    1035     1.6053     4.7517    47.0240    38.2581  2399.2935     1.5067    no
    1036     1.7142     5.7828    64.4070    41.6532  2398.1663     8.5104   yes
    1037     1.6788     5.6391    64.8235    42.1120  2757.3469     8.5265   yes
    1038     1.7847     8.6064    86.1148    45.9981  2012.6411     4.6422    no
    1039     1.6819     5.6390    53.8237    41.3237  2462.2273     6.3232   yes
    1040     1.6091     4.2757    56.4362    38.3281  2894.4360     2.4251    no
    1041     1.7544     8.5485    87.2128    45.9077  2573.2048     5.3151   yes
    1042     1.8194     8.3982    85.4967    46.1415  1569.8683     5.3077   yes
    1043     1.8464    10.4886    83.4790    47.4078  1473.6965     1.4334    no
    1044     1.7282     6.8687    75.3220    42.5753  2459.3970     8.7176   yes
    1045     1.7931     6.3309    76.4420    41.7569  4492.0908     9.1235   yes
    1046     1.6526     4.9987    52.4659    40.5588  1632.5178     5.9477   yes
    1047     1.7291     5.8227    55.2155    43.0289  2833.3899     9.0326   yes
    1048     1.8058     7.4959    65.8161    44.2788  2162.9282     8.1892   yes
    1049     1.7481     6.6188    68.6678    43.3120  2911.0823     9.5441   yes
    1050     1.7393     7.4962    72.1267    44.8079  2010.7283     8.3716   yes
    1051     1.7741     6.8502    65.8824    44.2503  1747.3877     9.2005   yes
    1052     1.8344    10.0399    85.6916    47.8647  2234.0942     1.4522    no
    1053     1.8004     6.8380    77.2567    43.8182  2970.0410     7.9550   yes
    1054     1.7578     6.7511    68.5856    42.9782  2318.9521     9.1242   yes
    1055     1.7241     7.4002    77.6698    43.7366  1978.4647     7.7638   yes
    1056     1.8285     8.3534    87.1945    46.6430  2387.2927     5.4221   yes
    1057     1.6362     4.6015    55.3118    41.1765  2365.3384     5.0917   yes
    1058     1.5668     4.1668    46.7992    37.9404  3071.1497     0.8436    no
    1059     1.7668     7.8559    63.1286    43.3712  2895.1360     6.8074   yes
    1060     1.8303     7.6128    69.7064    45.1058  2061.9758     5.9482   yes
    1061     1.7674     6.8775    72.2390    42.0721  2519.5007     9.0256   yes
    1062     1.6633     4.5516    60.2609    39.6882  2039.4734     3.4783    no
    1063     1.7845     7.3111    73.2505    43.4810  3578.1086     8.2738   yes
    1064     1.7162     6.6987    82.5015    44.2490  3559.1877     7.4946   yes
    1065     1.5729     4.8505    52.9278    39.9883  2121.8206     2.8613    no
    1066     1.6969     6.0361    69.7447    43.3160  1209.2443     8.3002   yes
    1067     1.8896    10.0125    77.7849    47.1550  2725.1755     2.6669    no
    1068     1.6532     4.9418    55.8620    39.3423  3117.2832     3.9938    no
    1069     1.7639     6.6699    79.4071    43.5681  2145.8977     9.6394   yes
    1070     1.7083     6.0401    65.3212    42.5765  2505.7749     9.3617   yes
    1071     1.6714     5.3266    71.8149    41.6897  2547.9290     7.3574   yes
    1072     1.8144     8.5182    78.6637    45.2626  2803.9661     5.4667   yes
    1073     1.7079     5.5100    62.7909    42.2661  3249.9597     7.7649   yes
    1074     1.7022     6.8081    69.1182    42.7021  3515.0872     8.0312   yes
    1075     1.7248     5.4664    65.8567    41.5815  2410.5300     5.5260   yes
    1076     1.7057     6.7529    76.5835    41.2404  3265.1743     9.1970   yes
    1077     1.7913     5.7156    75.8688    43.1944  2757.8086     8.9727   yes
    1078     1.7353     6.9578    72.9867    43.8949  3217.7737     7.5642   yes
    1079     1.7368     8.0998    81.5216    45.8048  3041.7710     4.7671    no
    1080     1.8587    10.4916    86.7160    47.2306  1973.3542     0.9915    no
    1081     1.6766     5.0441    63.4963    41.2330  2742.7380     6.8768   yes
    1082     1.7418     6.0243    67.7218    42.3879  4351.9517     9.1467   yes
    1083     1.6190     4.7953    48.7537    39.2656  2426.5823     3.9345    no
    1084     1.7559     6.2968    77.0216    43.4845  1797.5685     9.3159   yes
    1085     1.7748     5.5365    55.7698    41.9875  2145.0188     8.1039   yes
    1086     1.7221     6.0669    60.9781    41.3928  2342.6956     8.1183   yes
    1087     1.7763     7.2502    80.8236    43.9739  2641.8000     7.5568   yes
    1088     1.7603     6.8740    76.4288    42.3739  1540.2499     8.9012   yes
    1089     1.7042     5.5661    61.1449    42.2989  3602.8110     7.3554   yes
    1090     1.7788     5.7880    75.8467    41.7508  1928.4900     8.7086   yes
    1091     1.7605     6.4556    60.5061    42.6967  2917.2886     8.6570   yes
    1092     1.8744    10.3994    92.5956    47.2986  2539.9023     0.7046    no
    1093     1.7653     7.2081    64.2501    44.5732  2397.8467     8.8145   yes
    1094     1.6725     4.4450    48.7818    40.6627  2223.4832     2.7116    no
    1095     1.7143     6.6035    75.6062    43.8791  2421.6313     8.8016   yes
    1096     1.6323     4.6256    55.5646    40.6191  2703.1228     4.9069    no
    1097     1.7117     7.0027    71.6541    42.9733  2539.0344     7.6712   yes
    1098     1.8593     9.9065    89.7191    48.0743  2062.3809     1.5558    no
    1099     1.7975     8.8498    82.4092    47.6002  2847.9319     3.9550    no
    1100     1.6653     5.1701    49.3072    42.4322  2667.6782     7.0538   yes
    1101     1.7978     8.9095    73.4954    45.7720  2441.7461     4.1472    no
    1102     1.7054     4.6190    54.4805    40.7543  2541.0254     5.8571   yes
    1103     1.7093     5.4400    64.3478    41.9206  2764.8047     7.2812   yes
    1104     1.8019     7.5282    65.6728    43.4685  1385.9380     8.3233   yes
    1105     1.5853     4.5782    55.7214    38.7380  2136.4629     2.0839    no
    1106     1.7930     9.2033    75.2201    47.1264  3112.8101     2.9644    no
    1107     1.8543    10.0517    81.5110    47.1469  2282.4187     2.2190    no
    1108     1.7163     5.7328    65.2424    41.8316  1703.1650     8.1954   yes
    1109     1.7721     8.4716    73.7318    46.6620  2253.5225     5.7709   yes
    1110     1.5127     4.2213    49.3134    38.1879  2679.0583     1.1052    no
    1111     1.6145     4.7951    39.1448    40.7192  2242.0750     2.2837    no
    1112     1.5474     3.9239    44.4966    39.0502  2707.5166     1.1996    no
    1113     1.6265     5.0248    55.3747    38.7551  2586.1162     3.4012    no
    1114     1.8101     8.8928    72.1634    46.7223  1800.0583     4.7693    no
    1115     1.5750     4.3563    49.6441    38.2707  3130.3374     0.9509    no
    1116     1.8030     9.0254    76.9352    45.9825  2237.1277     4.6096    no
    1117     1.8017     8.8002    88.4431    46.0966  2299.0354     4.3240    no
    1118     1.7523     7.4183    76.6151    43.9589  3207.0845     7.5268   yes
    1119     1.6551     4.8438    68.0163    38.6848  2185.3306     3.8655    no
    1120     1.7338     6.0310    68.3420    43.3538  2504.5896     8.8745   yes
    1121     1.8894    10.1790    85.6159    47.1675  1552.9844     2.7398    no
    1122     1.7217     7.0377    76.4428    43.0004  2198.9746     8.2351   yes
    1123     1.6965     5.1401    63.7262    40.1922  1978.8922     6.0616   yes
    1124     1.7108     5.5381    56.6408    42.7314  1816.3022     7.6532   yes
    1125     1.7936     8.1523    76.5485    45.8672  2186.3398     5.4254   yes
    1126     1.6780     5.4195    74.4707    41.3617  3684.7026     8.3466   yes
    1127     1.8024     8.7141    85.2657    45.7591  2776.6306     4.7199    no
    1128     1.8730    10.3810    80.7029    47.0238  1956.6996     1.8355    no
    1129     1.7688     7.2319    72.2355    44.1187  1383.1046     9.1917   yes
    1130     1.5853     4.2142    41.9147    39.7092  2595.9458     2.3099    no
    1131     1.6917     6.3363    66.1514    42.3536  1191.7499     7.7441   yes
    1132     1.7426     6.4968    73.0244    42.4549  2094.6870     8.2837   yes
    1133     1.8751     9.9911    92.8321    48.2220  2880.7773     2.1695    no
    1134     1.7376     6.9515    55.8617    41.6400  2124.6006     9.2929   yes
    1135     1.7918     7.5057    68.9244    45.8688  3535.1748     5.8281   yes
    1136     1.7316     6.7718    63.3647    42.5372  2311.0613     8.7431   yes
    1137     1.7696     8.1987    77.9305    47.1687  2853.7578     6.1058   yes
